id1,id2,id3,text,f1,f2,f3,f4,f5,f6,f7,f8
4842521561239643227,13867014971885024069,1425612191741787190,"Бини по доброй  цене, доставили  быстро, голове комфортно и приятно, рекомендую",2,2,5.0,1105,39,4.92579185520362,3,4
3040193906962341776,6586808999515284458,4418236371194198226,"Классный казан,рекомендую",2,2,5.0,571,135,4.856392294220665,2,3
7902115112921641294,6680220267625313108,9930915606448728420,"Отличная,я осталась довольна,  теперь у меня в узком пространстве порядок.Спасибо.",33,31,4.757575757575758,2,0,5.0,81,106
8044438244139766685,12429038229697318000,9271301820194611759,"Принимаю почти месяц и могу сказать, что результат есть. В зимний период кожа и волосы особенно страдают, в моём случае это вечно сухая шелушащаяся кожа и волосы, как солома, которые выпадают и ломаются по длине. С приёмом данных витаминов проблема полностью конечно же не ушла, но изменения налицо. Волосы на расчёске гораздо меньше, да и состояние кожи гораздо лучше. Буду заказывать еще.",1,1,5.0,62,35,4.919354838709677,3,3
2867287249163309753,17266449586980923638,3175438155713499011,"Набор пришёл на день быстрее, очень рада покупке. Крючки удобные и качественные🔥👍💯",1,1,5.0,11,4,5.0,1,2
6361020654839015674,341379156849361335,7567621271091704840,"Наполнитель ,как товар хороший. Не раз заказывали, кошке нравится. В последний раз доставка нас маленько подвела. Перепутали фасованные пакеты с наполнителем. Чуть меньше весом доставили. Спасибо курьеру, не подвёл. В срок привёз на дом. Думаю продавец учтёт свои ошибки и в следующий раз отправит все правильно.",1,1,4.0,1405,246,4.572953736654804,28,50
8661530421862955145,17695032826588938196,13541353053200353836,"Сделала возврат, ужасные запахи, пахло чем то прокисшим",13,13,4.538461538461538,20,4,3.35,23,31
10057425377977722144,8851298144109002458,16958595772619007635,Брак. Тряпки на одну или две помывки. Логотип стерт. Внутри ведро всё очень сильно поцарапанное. Швабра грязная. Решила пересказать.,1,1,3.0,1373,399,4.300072833211945,6,10
11190912358524577822,10628365344611249163,8223254633971568382,Все очень классно всем советую продавца,1,1,5.0,551,128,4.600725952813067,6,8
11267999367075682789,16000370704304211758,6539978899035698328,все отлично 👾,1,1,5.0,120,28,4.783333333333333,5,6
14466436264898429049,5550908186571394748,9276397251840000441,Брюки просто бомба ! Ткань приятная. Подошли размер в размер,3,3,5.0,68,13,4.5,11,11
