f1,f2,f3,f4,f5,f6,f7,f8,div_f1_f2,div_f1_f3,div_f1_f4,div_f1_f6,div_f1_f8,div_f2_f3,div_f2_f4,div_f2_f6,div_f2_f8,div_f3_f4,div_f3_f6,div_f3_f8,div_f4_f6,div_f4_f8,div_f5_f6,div_f5_f8,div_f6_f8,div_f7_f8,num_points,num_big_letters,avg_word_len,num_words,avg_big_letters,avg_points
30,27,4.933333333333334,53,9,4.584905660377358,42,57,1.1111111111111112,6.081081081081081,0.5660377358490566,6.5432098765432105,0.5263157894736842,5.472972972972973,0.5094339622641509,5.888888888888889,0.47368421052631576,0.09308176100628932,1.0759945130315502,0.08654970760233918,11.559670781893004,0.9298245614035088,1.962962962962963,0.15789473684210525,0.0804369414101291,0.7368421052631579,0,1,6.5,2,0.5,0.0
3,3,3.6666666666666665,1,0,5.0,9,17,1.0,0.8181818181818182,3.0,0.6,0.17647058823529413,0.8181818181818182,3.0,0.6,0.17647058823529413,3.6666666666666665,0.7333333333333333,0.2156862745098039,0.2,0.058823529411764705,0.0,0.0,0.29411764705882354,0.5294117647058824,2,1,8.0,4,0.25,0.5
20,3,5.0,8,0,5.0,24,38,6.666666666666667,4.0,2.5,4.0,0.5263157894736842,0.6,0.375,0.6,0.07894736842105263,0.625,1.0,0.13157894736842105,1.6,0.21052631578947367,0.0,0.0,0.13157894736842105,0.631578947368421,0,1,5.75,4,0.25,0.0
3,1,5.0,11,0,4.909090909090909,0,6,3.0,0.6,0.2727272727272727,0.611111111111111,0.5,0.2,0.09090909090909091,0.2037037037037037,0.16666666666666666,0.45454545454545453,1.0185185185185186,0.8333333333333334,2.240740740740741,1.8333333333333333,0.0,0.0,0.8181818181818182,0.0,6,5,4.84,25,0.2,0.24
3,3,4.666666666666667,402,225,4.885572139303482,32,52,1.0,0.6428571428571428,0.007462686567164179,0.6140529531568228,0.057692307692307696,0.6428571428571428,0.007462686567164179,0.6140529531568228,0.057692307692307696,0.011608623548922057,0.9551934826883911,0.08974358974358974,82.28309572301426,7.730769230769231,46.05397148676171,4.326923076923077,0.09395331037122082,0.6153846153846154,10,7,4.909090909090909,44,0.1590909090909091,0.22727272727272727
46,44,4.804347826086956,44,9,4.477272727272728,65,72,1.0454545454545454,9.574660633484164,1.0454545454545454,10.274111675126901,0.6388888888888888,9.158371040723983,1.0,9.827411167512688,0.6111111111111112,0.1091897233201581,1.0730523063341422,0.06672705314009661,9.827411167512688,0.6111111111111112,2.0101522842639588,0.125,0.06218434343434345,0.9027777777777778,2,2,6.666666666666667,6,0.3333333333333333,0.3333333333333333
6,6,4.666666666666667,6201,2434,4.745686179648444,76,103,1.0,1.2857142857142856,0.0009675858732462506,1.264306103031127,0.05825242718446602,1.2857142857142856,0.0009675858732462506,1.264306103031127,0.05825242718446602,0.0007525667903026394,0.983349191246432,0.045307443365695796,1306.6603574826695,60.20388349514563,512.8868424629604,23.631067961165048,0.04607462310338295,0.7378640776699029,2,1,4.909090909090909,11,0.09090909090909091,0.18181818181818182
98,93,4.86734693877551,7,0,4.428571428571429,96,113,1.053763440860215,20.134171907756812,14.0,22.129032258064516,0.8672566371681416,19.10691823899371,13.285714285714286,21.0,0.8230088495575221,0.6953352769679301,1.0990783410138247,0.043073866714827526,1.5806451612903225,0.061946902654867256,0.0,0.0,0.039190897597977246,0.8495575221238938,0,1,7.75,4,0.25,0.0
13,13,4.615384615384615,4,1,5.0,12,13,1.0,2.816666666666667,3.25,2.6,1.0,2.816666666666667,3.25,2.6,1.0,1.1538461538461537,0.923076923076923,0.35502958579881655,0.8,0.3076923076923077,0.2,0.07692307692307693,0.38461538461538464,0.9230769230769231,0,1,4.0,5,0.2,0.0
52,47,4.980769230769231,116,25,4.7844827586206895,54,64,1.1063829787234043,10.44015444015444,0.4482758620689655,10.86846846846847,0.8125,9.436293436293436,0.4051724137931034,9.823423423423424,0.734375,0.04293766578249337,1.041025641025641,0.07782451923076923,24.245045045045046,1.8125,5.225225225225225,0.390625,0.07475754310344827,0.84375,2,1,6.333333333333333,3,0.3333333333333333,0.6666666666666666
20,19,4.75,52,6,4.634615384615385,52,56,1.0526315789473684,4.2105263157894735,0.38461538461538464,4.3153526970954355,0.35714285714285715,4.0,0.36538461538461536,4.0995850622406635,0.3392857142857143,0.09134615384615384,1.0248962655601659,0.08482142857142858,11.219917012448132,0.9285714285714286,1.2946058091286305,0.10714285714285714,0.08276098901098902,0.9285714285714286,1,1,7.4,5,0.2,0.2
5,4,4.2,16,1,4.25,10,13,1.25,1.1904761904761905,0.3125,1.1764705882352942,0.38461538461538464,0.9523809523809523,0.25,0.9411764705882353,0.3076923076923077,0.2625,0.9882352941176471,0.3230769230769231,3.764705882352941,1.2307692307692308,0.23529411764705882,0.07692307692307693,0.3269230769230769,0.7692307692307693,4,4,6.0625,16,0.25,0.25
14,14,4.428571428571429,58,18,5.0,32,41,1.0,3.161290322580645,0.2413793103448276,2.8,0.34146341463414637,3.161290322580645,0.2413793103448276,2.8,0.34146341463414637,0.07635467980295567,0.8857142857142858,0.10801393728222997,11.6,1.4146341463414633,3.6,0.43902439024390244,0.12195121951219512,0.7804878048780488,3,1,8.5,4,0.25,0.75
11,11,4.2727272727272725,939,353,4.521831735889244,105,193,1.0,2.5744680851063833,0.011714589989350373,2.432642487046632,0.05699481865284974,2.5744680851063833,0.011714589989350373,2.432642487046632,0.05699481865284974,0.004550295285119566,0.9449107181090223,0.02213848327837965,207.65920866698067,4.865284974093265,78.06570890249645,1.8290155440414508,0.023429179978700747,0.5440414507772021,0,1,5.333333333333333,3,0.3333333333333333,0.0
2,2,5.0,140,84,4.0285714285714285,4,4,1.0,0.4,0.014285714285714285,0.49645390070921985,0.5,0.4,0.014285714285714285,0.49645390070921985,0.5,0.03571428571428571,1.2411347517730498,1.25,34.751773049645394,35.0,20.851063829787236,21.0,1.0071428571428571,1.0,1,1,6.5,2,0.5,0.5
100,80,4.6,12,3,3.083333333333333,79,155,1.25,21.73913043478261,8.333333333333334,32.432432432432435,0.6451612903225806,17.39130434782609,6.666666666666667,25.945945945945947,0.5161290322580645,0.3833333333333333,1.491891891891892,0.029677419354838707,3.891891891891892,0.07741935483870968,0.972972972972973,0.01935483870967742,0.019892473118279567,0.5096774193548387,6,3,6.05,20,0.15,0.3
1,1,1.0,1122,385,4.462566844919786,5,8,1.0,1.0,0.00089126559714795,0.22408627920910723,0.125,1.0,0.00089126559714795,0.22408627920910723,0.125,0.00089126559714795,0.22408627920910723,0.125,251.42480527261833,140.25,86.27321749550629,48.125,0.5578208556149733,0.625,4,5,4.947368421052632,19,0.2631578947368421,0.21052631578947367
1,1,3.0,7,0,3.2857142857142856,26,29,1.0,0.3333333333333333,0.14285714285714285,0.30434782608695654,0.034482758620689655,0.3333333333333333,0.14285714285714285,0.30434782608695654,0.034482758620689655,0.42857142857142855,0.9130434782608696,0.10344827586206896,2.130434782608696,0.2413793103448276,0.0,0.0,0.11330049261083744,0.896551724137931,0,1,5.461538461538462,13,0.07692307692307693,0.0
2,1,1.0,15,2,4.533333333333333,0,3,2.0,2.0,0.13333333333333333,0.4411764705882353,0.6666666666666666,1.0,0.06666666666666667,0.22058823529411764,0.3333333333333333,0.06666666666666667,0.22058823529411764,0.3333333333333333,3.308823529411765,5.0,0.4411764705882353,0.6666666666666666,1.511111111111111,0.0,0,1,7.75,8,0.125,0.0
46,44,4.478260869565218,14,4,4.714285714285714,122,145,1.0454545454545454,10.271844660194175,3.2857142857142856,9.757575757575758,0.31724137931034485,9.825242718446601,3.142857142857143,9.333333333333334,0.30344827586206896,0.3198757763975156,0.9499341238471674,0.030884557721139433,2.9696969696969697,0.09655172413793103,0.8484848484848485,0.027586206896551724,0.03251231527093596,0.8413793103448276,3,1,6.333333333333333,3,0.3333333333333333,1.0
25,16,4.8,37,18,4.945945945945946,57,111,1.5625,5.208333333333334,0.6756756756756757,5.05464480874317,0.22522522522522523,3.3333333333333335,0.43243243243243246,3.2349726775956285,0.14414414414414414,0.12972972972972974,0.9704918032786886,0.04324324324324324,7.480874316939891,0.3333333333333333,3.639344262295082,0.16216216216216217,0.044558071585098606,0.5135135135135135,11,7,5.433333333333334,30,0.23333333333333334,0.36666666666666664
5,5,5.0,2688,1097,4.566592261904762,13,15,1.0,1.0,0.0018601190476190475,1.094908350305499,0.3333333333333333,1.0,0.0018601190476190475,1.094908350305499,0.3333333333333333,0.0018601190476190475,1.094908350305499,0.3333333333333333,588.6227291242362,179.2,240.22289205702648,73.13333333333334,0.30443948412698413,0.8666666666666667,5,1,5.05,20,0.05,0.25
2,2,5.0,632,30,4.9145569620253164,15,18,1.0,0.4,0.0031645569620253164,0.4069542820347714,0.1111111111111111,0.4,0.0031645569620253164,0.4069542820347714,0.1111111111111111,0.007911392405063292,1.0173857050869286,0.2777777777777778,128.59755312298776,35.111111111111114,6.104314230521571,1.6666666666666667,0.2730309423347398,0.8333333333333334,1,1,5.0,1,1.0,1.0
1,1,1.0,16,1,4.3125,2,4,1.0,1.0,0.0625,0.2318840579710145,0.25,1.0,0.0625,0.2318840579710145,0.25,0.0625,0.2318840579710145,0.25,3.710144927536232,4.0,0.2318840579710145,0.25,1.078125,0.5,6,7,4.6,15,0.4666666666666667,0.4
1,1,1.0,937,317,3.8975453575240127,13,24,1.0,1.0,0.0010672358591248667,0.2565717415115006,0.041666666666666664,1.0,0.0010672358591248667,0.2565717415115006,0.041666666666666664,0.0010672358591248667,0.2565717415115006,0.041666666666666664,240.40772179627604,39.041666666666664,81.33324205914568,13.208333333333334,0.16239772323016718,0.5416666666666666,1,2,4.88,25,0.08,0.04
17,15,4.705882352941177,411,59,4.871046228710462,35,69,1.1333333333333333,3.6125,0.0413625304136253,3.49000999000999,0.2463768115942029,3.1875,0.0364963503649635,3.07942057942058,0.21739130434782608,0.011449835408616002,0.9660927307986132,0.06820119352088662,84.37612387612388,5.956521739130435,12.112387612387613,0.855072463768116,0.07059487287986177,0.5072463768115942,1,1,6.4,5,0.2,0.2
9,8,5.0,160,41,4.65,19,38,1.125,1.8,0.05625,1.9354838709677418,0.23684210526315788,1.6,0.05,1.7204301075268815,0.21052631578947367,0.03125,1.075268817204301,0.13157894736842105,34.40860215053763,4.2105263157894735,8.817204301075268,1.0789473684210527,0.12236842105263158,0.5,3,2,5.625,8,0.25,0.375
17,15,4.823529411764706,1439,136,4.217512161223072,37,82,1.1333333333333333,3.524390243902439,0.0118137595552467,4.030812324929971,0.2073170731707317,3.1097560975609757,0.010423905489923557,3.5565991102323276,0.18292682926829268,0.0033520009810734577,1.1436906942707876,0.058823529411764705,341.19640797495464,17.548780487804876,32.24649859943977,1.6585365853658536,0.051433075136866735,0.45121951219512196,1,2,4.2,5,0.4,0.2
14,11,4.928571428571429,2,0,3.0,15,18,1.2727272727272727,2.8405797101449273,7.0,4.666666666666667,0.7777777777777778,2.231884057971014,5.5,3.6666666666666665,0.6111111111111112,2.4642857142857144,1.642857142857143,0.27380952380952384,0.6666666666666666,0.1111111111111111,0.0,0.0,0.16666666666666666,0.8333333333333334,0,1,8.0,5,0.2,0.0
40,32,4.225,13236,3875,4.685932305832578,24,26,1.25,9.467455621301776,0.0030220610456331218,8.536188188252744,1.5384615384615385,7.573964497041421,0.0024176488365064974,6.828950550602196,1.2307692307692308,0.0003192051979449985,0.901634877384196,0.16249999999999998,2824.624671492833,509.0769230769231,826.9432307369846,149.03846153846155,0.1802281656089453,0.9230769230769231,5,4,4.696969696969697,33,0.12121212121212122,0.15151515151515152
29,25,4.758620689655173,695,253,4.299280575539568,64,104,1.16,6.094202898550725,0.041726618705035974,6.745314591700134,0.27884615384615385,5.253623188405797,0.03597122302158273,5.814926372155288,0.2403846153846154,0.006846936244108162,1.1068411577343857,0.045755968169761276,161.654953145917,6.6826923076923075,58.84705488621151,2.4326923076923075,0.04133923630326508,0.6153846153846154,6,4,5.206896551724138,29,0.13793103448275862,0.20689655172413793
23,23,5.0,149,16,4.328859060402684,24,26,1.0,4.6,0.15436241610738255,5.313178294573643,0.8846153846153846,4.6,0.15436241610738255,5.313178294573643,0.8846153846153846,0.03355704697986577,1.1550387596899225,0.19230769230769232,34.420155038759695,5.730769230769231,3.696124031007752,0.6153846153846154,0.16649457924625707,0.9230769230769231,7,3,5.571428571428571,21,0.14285714285714285,0.3333333333333333
5,5,5.0,18,7,4.555555555555555,11,12,1.0,1.0,0.2777777777777778,1.0975609756097562,0.4166666666666667,1.0,0.2777777777777778,1.0975609756097562,0.4166666666666667,0.2777777777777778,1.0975609756097562,0.4166666666666667,3.951219512195122,1.5,1.5365853658536586,0.5833333333333334,0.3796296296296296,0.9166666666666666,0,1,6.5,2,0.5,0.0
8,8,4.875,44,4,4.113636363636363,32,43,1.0,1.641025641025641,0.18181818181818182,1.9447513812154698,0.18604651162790697,1.641025641025641,0.18181818181818182,1.9447513812154698,0.18604651162790697,0.11079545454545454,1.1850828729281768,0.11337209302325581,10.696132596685084,1.0232558139534884,0.9723756906077349,0.09302325581395349,0.0956659619450317,0.7441860465116279,3,2,5.545454545454546,11,0.18181818181818182,0.2727272727272727
25,24,4.64,2311,404,4.448723496321938,52,80,1.0416666666666667,5.387931034482759,0.010817827780181739,5.619589534092015,0.3125,5.172413793103448,0.01038511466897447,5.394805952728334,0.3,0.002007788836001731,1.0429958175274778,0.057999999999999996,519.4748565314658,28.8875,90.81256687092696,5.05,0.05560904370402423,0.65,1,1,8.333333333333334,3,0.3333333333333333,0.3333333333333333
2,2,3.0,7,1,3.7142857142857135,5,6,1.0,0.6666666666666666,0.2857142857142857,0.5384615384615385,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.5384615384615385,0.3333333333333333,0.42857142857142855,0.8076923076923078,0.5,1.884615384615385,1.1666666666666667,0.2692307692307693,0.16666666666666666,0.619047619047619,0.8333333333333334,2,1,6.384615384615385,13,0.07692307692307693,0.15384615384615385
9,9,5.0,130,23,3.992307692307692,10,16,1.0,1.8,0.06923076923076923,2.254335260115607,0.5625,1.8,0.06923076923076923,2.254335260115607,0.5625,0.038461538461538464,1.252408477842004,0.3125,32.562620423892106,8.125,5.761078998073218,1.4375,0.24951923076923074,0.625,2,1,7.0,6,0.16666666666666666,0.3333333333333333
1,1,1.0,104,27,3.673076923076923,43,54,1.0,1.0,0.009615384615384616,0.27225130890052357,0.018518518518518517,1.0,0.009615384615384616,0.27225130890052357,0.018518518518518517,0.009615384615384616,0.27225130890052357,0.018518518518518517,28.31413612565445,1.9259259259259258,7.350785340314136,0.5,0.06801994301994302,0.7962962962962963,1,1,5.0,4,0.25,0.25
45,39,4.111111111111111,4,2,5.0,285,651,1.1538461538461537,10.945945945945947,11.25,9.0,0.06912442396313365,9.486486486486488,9.75,7.8,0.059907834101382486,1.0277777777777777,0.8222222222222222,0.006315070831199863,0.8,0.006144393241167435,0.4,0.0030721966205837174,0.007680491551459293,0.4377880184331797,3,1,7.333333333333333,6,0.16666666666666666,0.5
12,12,4.75,2231,1304,4.680860600627521,57,96,1.0,2.526315789473684,0.005378753922008068,2.5636311404768746,0.125,2.526315789473684,0.005378753922008068,2.5636311404768746,0.125,0.0021290900941281937,1.0147706597720962,0.049479166666666664,476.6217562003256,23.239583333333332,278.58125059848703,13.583333333333334,0.04875896458987001,0.59375,2,4,5.111111111111111,9,0.4444444444444444,0.2222222222222222
2,2,5.0,1493,992,4.470194239785666,0,2,1.0,0.4,0.0013395847287340924,0.4474078513635002,1.0,0.4,0.0013395847287340924,0.4474078513635002,1.0,0.003348961821835231,1.1185196284087504,2.5,333.9899610428529,746.5,221.9142942762961,496.0,2.235097119892833,0.0,4,4,5.380952380952381,21,0.19047619047619047,0.19047619047619047
9,8,4.555555555555555,57,4,4.859649122807017,12,15,1.125,1.975609756097561,0.15789473684210525,1.8519855595667871,0.6,1.7560975609756098,0.14035087719298245,1.6462093862815885,0.5333333333333333,0.07992202729044834,0.937424789410349,0.3037037037037037,11.72924187725632,3.8,0.8231046931407943,0.26666666666666666,0.3239766081871345,0.8,5,3,6.34375,32,0.09375,0.15625
1,1,1.0,344,81,4.662790697674419,4,8,1.0,1.0,0.0029069767441860465,0.2144638403990025,0.125,1.0,0.0029069767441860465,0.2144638403990025,0.125,0.0029069767441860465,0.2144638403990025,0.125,73.77556109725685,43.0,17.371571072319203,10.125,0.5828488372093024,0.5,1,2,6.5,2,1.0,0.5
3,3,5.0,10384,996,4.8211671802773495,13,16,1.0,0.6,0.0002889060092449923,0.6222559574935581,0.1875,0.6,0.0002889060092449923,0.6222559574935581,0.1875,0.0004815100154083205,1.0370932624892637,0.3125,2153.8352875377027,649.0,206.58897788786132,62.25,0.30132294876733434,0.8125,0,1,6.0,4,0.25,0.0
12,12,5.0,8,4,4.0,46,69,1.0,2.4,1.5,3.0,0.17391304347826086,2.4,1.5,3.0,0.17391304347826086,0.625,1.25,0.07246376811594203,2.0,0.11594202898550725,1.0,0.057971014492753624,0.057971014492753624,0.6666666666666666,2,1,5.111111111111111,9,0.1111111111111111,0.2222222222222222
5,5,3.8,43,10,4.8604651162790695,45,56,1.0,1.3157894736842106,0.11627906976744186,1.028708133971292,0.08928571428571429,1.3157894736842106,0.11627906976744186,1.028708133971292,0.08928571428571429,0.08837209302325581,0.7818181818181819,0.06785714285714285,8.846889952153111,0.7678571428571429,2.057416267942584,0.17857142857142858,0.08679401993355482,0.8035714285714286,2,2,7.5,4,0.5,0.5
65,62,4.092307692307692,871,162,4.850746268656716,243,472,1.0483870967741935,15.883458646616543,0.07462686567164178,13.4,0.13771186440677965,15.150375939849626,0.0711825487944891,12.781538461538462,0.13135593220338984,0.004698401483705731,0.8436449704142012,0.008670143415906127,179.56,1.8453389830508475,33.39692307692307,0.3432203389830508,0.010277004806476094,0.5148305084745762,2,1,8.0,3,0.3333333333333333,0.6666666666666666
24,24,5.0,33,13,4.909090909090909,60,80,1.0,4.8,0.7272727272727273,4.888888888888888,0.3,4.8,0.7272727272727273,4.888888888888888,0.3,0.15151515151515152,1.0185185185185186,0.0625,6.722222222222222,0.4125,2.648148148148148,0.1625,0.06136363636363636,0.75,1,1,8.0,1,1.0,1.0
1,1,1.0,184,88,2.9347826086956523,0,1,1.0,1.0,0.005434782608695652,0.34074074074074073,1.0,1.0,0.005434782608695652,0.34074074074074073,1.0,0.005434782608695652,0.34074074074074073,1.0,62.696296296296296,184.0,29.985185185185184,88.0,2.9347826086956523,0.0,1,3,4.166666666666667,6,0.5,0.16666666666666666
5,5,3.6,713,122,4.316970546984572,17,33,1.0,1.3888888888888888,0.0070126227208976155,1.158219623131904,0.15151515151515152,1.3888888888888888,0.0070126227208976155,1.158219623131904,0.15151515151515152,0.005049088359046283,0.8339181286549708,0.1090909090909091,165.1621182586095,21.606060606060606,28.260558804418455,3.696969696969697,0.13081728930256278,0.5151515151515151,1,1,6.571428571428571,7,0.14285714285714285,0.14285714285714285
7,7,4.428571428571429,650,230,4.309230769230769,13,14,1.0,1.5806451612903225,0.010769230769230769,1.6244198500535523,0.5,1.5806451612903225,0.010769230769230769,1.6244198500535523,0.5,0.006813186813186814,1.0276941908502066,0.3163265306122449,150.83898607640128,46.42857142857143,53.37379507318815,16.428571428571427,0.3078021978021978,0.9285714285714286,12,0,5.894736842105263,19,0.0,0.631578947368421
4,4,4.25,545,21,4.825688073394495,37,70,1.0,0.9411764705882353,0.007339449541284404,0.8288973384030418,0.05714285714285714,0.9411764705882353,0.007339449541284404,0.8288973384030418,0.05714285714285714,0.007798165137614679,0.8807034220532319,0.060714285714285714,112.93726235741445,7.785714285714286,4.35171102661597,0.3,0.06893840104849279,0.5285714285714286,10,7,6.2682926829268295,41,0.17073170731707318,0.24390243902439024
1,1,5.0,1,0,5.0,9,15,1.0,0.2,1.0,0.2,0.06666666666666667,0.2,1.0,0.2,0.06666666666666667,5.0,1.0,0.3333333333333333,0.2,0.06666666666666667,0.0,0.0,0.3333333333333333,0.6,0,1,5.5,6,0.16666666666666666,0.0
4,3,5.0,39,7,4.846153846153846,7,8,1.3333333333333333,0.8,0.10256410256410256,0.8253968253968255,0.5,0.6,0.07692307692307693,0.6190476190476191,0.375,0.1282051282051282,1.0317460317460319,0.625,8.047619047619047,4.875,1.4444444444444446,0.875,0.6057692307692307,0.875,1,1,7.5,2,0.5,0.5
39,33,3.076923076923077,123,28,3.991869918699187,280,791,1.1818181818181819,12.674999999999999,0.3170731707317073,9.769857433808554,0.0493046776232617,10.725,0.2682926829268293,8.266802443991853,0.041719342604298354,0.025015634771732333,0.7707974306752312,0.0038899153943401732,30.812627291242364,0.1554993678887484,7.014256619144603,0.035398230088495575,0.005046611780909212,0.35398230088495575,0,1,5.0,3,0.3333333333333333,0.0
19,19,4.473684210526316,272,95,4.264705882352941,54,61,1.0,4.247058823529412,0.06985294117647059,4.455172413793104,0.3114754098360656,4.247058823529412,0.06985294117647059,4.455172413793104,0.3114754098360656,0.01644736842105263,1.0490018148820328,0.07333908541846419,63.779310344827586,4.459016393442623,22.275862068965516,1.5573770491803278,0.0699132111861138,0.8852459016393442,2,2,7.0,4,0.5,0.5
21,18,4.809523809523809,95,36,3.526315789473684,22,24,1.1666666666666667,4.366336633663367,0.22105263157894736,5.955223880597015,0.875,3.742574257425743,0.18947368421052632,5.104477611940299,0.75,0.050626566416040096,1.3638948116560057,0.20039682539682538,26.94029850746269,3.9583333333333335,10.208955223880597,1.5,0.1469298245614035,0.9166666666666666,0,1,5.4,5,0.2,0.0
9,9,4.555555555555555,2429,724,4.453684643886373,68,94,1.0,1.975609756097561,0.0037052284890901604,2.0207986688851913,0.09574468085106383,1.975609756097561,0.0037052284890901604,2.0207986688851913,0.09574468085106383,0.001875486025341933,1.0228734002999118,0.04846335697399527,545.39110741357,25.840425531914892,162.56202625254207,7.702127659574468,0.04737962387113162,0.723404255319149,1,1,6.333333333333333,3,0.3333333333333333,0.3333333333333333
13,13,4.153846153846154,320,109,4.75,66,94,1.0,3.1296296296296293,0.040625,2.736842105263158,0.13829787234042554,3.1296296296296293,0.040625,2.736842105263158,0.13829787234042554,0.012980769230769231,0.8744939271255061,0.044189852700491,67.36842105263158,3.404255319148936,22.94736842105263,1.1595744680851063,0.05053191489361702,0.7021276595744681,0,1,7.666666666666667,3,0.3333333333333333,0.0
46,44,4.630434782608695,309,70,4.86084142394822,95,210,1.0454545454545454,9.934272300469484,0.1488673139158576,9.463382157123835,0.21904761904761905,9.502347417840376,0.1423948220064725,9.051930758988016,0.20952380952380953,0.014985225833685098,0.9525994326405371,0.022049689440993787,63.56924101198402,1.4714285714285715,14.400798934753661,0.3333333333333333,0.023146863923562952,0.4523809523809524,2,3,5.909090909090909,11,0.2727272727272727,0.18181818181818182
1,1,1.0,308,72,4.762987012987013,2,5,1.0,1.0,0.003246753246753247,0.20995228357191548,0.2,1.0,0.003246753246753247,0.20995228357191548,0.2,0.003246753246753247,0.20995228357191548,0.2,64.66530334014996,61.6,15.116564417177914,14.4,0.9525974025974027,0.4,7,8,5.1,30,0.26666666666666666,0.23333333333333334
20,20,4.65,39,15,4.6923076923076925,41,61,1.0,4.301075268817204,0.5128205128205128,4.2622950819672125,0.32786885245901637,4.301075268817204,0.5128205128205128,4.2622950819672125,0.32786885245901637,0.11923076923076924,0.990983606557377,0.07622950819672132,8.311475409836065,0.639344262295082,3.1967213114754096,0.2459016393442623,0.07692307692307693,0.6721311475409836,2,2,5.625,8,0.25,0.25
37,33,4.675675675675675,66,4,4.515151515151516,84,94,1.121212121212121,7.913294797687862,0.5606060606060606,8.19463087248322,0.39361702127659576,7.057803468208093,0.5,7.308724832214764,0.35106382978723405,0.07084357084357085,1.0355523308543442,0.04974123059229442,14.617449664429529,0.7021276595744681,0.8859060402684563,0.0425531914893617,0.04803352675693102,0.8936170212765957,0,1,7.0,3,0.3333333333333333,0.0
21,19,4.809523809523809,311,38,4.520900321543408,28,50,1.105263157894737,4.366336633663367,0.06752411575562701,4.645092460881935,0.42,3.9504950495049505,0.06109324758842444,4.202702702702703,0.38,0.015464706783034757,1.063842037526248,0.09619047619047619,68.79160739687056,6.22,8.405405405405405,0.76,0.09041800643086816,0.56,4,2,5.764705882352941,17,0.11764705882352941,0.23529411764705882
15,15,4.4,4234,438,4.670524326877657,55,92,1.0,3.4090909090909087,0.0035427491733585263,3.211630847029077,0.16304347826086957,3.4090909090909087,0.0035427491733585263,3.211630847029077,0.16304347826086957,0.0010392064241851679,0.9420783817951961,0.04782608695652174,906.5363337547409,46.02173913043478,93.77962073324906,4.760869565217392,0.05076656877040931,0.5978260869565217,0,1,7.5,2,0.5,0.0
1,1,1.0,133,8,4.7669172932330826,1,3,1.0,1.0,0.007518796992481203,0.20977917981072555,0.3333333333333333,1.0,0.007518796992481203,0.20977917981072555,0.3333333333333333,0.007518796992481203,0.20977917981072555,0.3333333333333333,27.9006309148265,44.333333333333336,1.6782334384858044,2.6666666666666665,1.5889724310776943,0.3333333333333333,0,2,4.076923076923077,13,0.15384615384615385,0.0
7,7,3.571428571428572,686,48,4.816326530612245,37,59,1.0,1.9599999999999997,0.01020408163265306,1.4533898305084745,0.11864406779661017,1.9599999999999997,0.01020408163265306,1.4533898305084745,0.11864406779661017,0.005206164098292379,0.7415254237288137,0.06053268765133173,142.4322033898305,11.627118644067796,9.966101694915254,0.8135593220338984,0.08163265306122448,0.6271186440677966,4,1,5.8,5,0.2,0.8
4,4,2.0,516,348,3.75968992248062,41,62,1.0,2.0,0.007751937984496124,1.0639175257731959,0.06451612903225806,2.0,0.007751937984496124,1.0639175257731959,0.06451612903225806,0.003875968992248062,0.5319587628865979,0.03225806451612903,137.24536082474228,8.32258064516129,92.56082474226804,5.612903225806452,0.06064016004001,0.6612903225806451,19,10,5.0144927536231885,69,0.14492753623188406,0.2753623188405797
13,13,4.461538461538462,824,232,4.139563106796117,86,118,1.0,2.913793103448276,0.015776699029126214,3.1404280269715623,0.11016949152542373,2.913793103448276,0.015776699029126214,3.1404280269715623,0.11016949152542373,0.005414488424197162,1.0777800329251517,0.03780964797913951,199.05482263265904,6.983050847457627,56.044561712107885,1.9661016949152543,0.03508104327793319,0.7288135593220338,5,2,6.384615384615385,13,0.15384615384615385,0.38461538461538464
4,3,5.0,1,0,5.0,4,36,1.3333333333333333,0.8,4.0,0.8,0.1111111111111111,0.6,3.0,0.6,0.08333333333333333,5.0,1.0,0.1388888888888889,0.2,0.027777777777777776,0.0,0.0,0.1388888888888889,0.1111111111111111,0,1,7.0,2,0.5,0.0
3,3,5.0,5,2,4.2,31,47,1.0,0.6,0.6,0.7142857142857143,0.06382978723404255,0.6,0.6,0.7142857142857143,0.06382978723404255,1.0,1.1904761904761905,0.10638297872340426,1.1904761904761905,0.10638297872340426,0.47619047619047616,0.0425531914893617,0.08936170212765958,0.6595744680851063,1,4,4.266666666666667,15,0.26666666666666666,0.06666666666666667
7,7,3.7142857142857135,23,9,4.391304347826087,139,154,1.0,1.884615384615385,0.30434782608695654,1.5940594059405941,0.045454545454545456,1.884615384615385,0.30434782608695654,1.5940594059405941,0.045454545454545456,0.16149068322981364,0.8458274398868456,0.024118738404452684,5.237623762376238,0.14935064935064934,2.0495049504950495,0.05844155844155844,0.028514963297571992,0.9025974025974026,0,2,5.1,10,0.2,0.0
21,19,4.619047619047619,833,246,4.545018007202881,178,248,1.105263157894737,4.54639175257732,0.025210084033613446,4.620443740095087,0.0846774193548387,4.113402061855671,0.022809123649459785,4.180401479133651,0.07661290322580645,0.005545075172926313,1.016288078887128,0.018625192012288783,183.27760169043847,3.3588709677419355,54.12519809825674,0.9919354838709677,0.01832668551291484,0.717741935483871,5,3,6.6,5,0.6,1.0
